"month","Forest","District","RAWS_station_nmbr","RAWS_station","snow_flag","year","bw_count"
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2005,10
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2006,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2007,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2008,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2009,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2010,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2011,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2012,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2013,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2014,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2015,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2016,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2017,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2018,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2019,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2000,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2001,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2002,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2003,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2004,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2005,13
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2006,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2007,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2008,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2009,12
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2010,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2011,14
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2012,12
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2013,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2014,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2015,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2016,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2017,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2018,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2019,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2000,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2001,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2002,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2003,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2004,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2005,13
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2006,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2007,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2008,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2009,12
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2010,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2011,14
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2012,12
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2013,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2014,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2015,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2016,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2017,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2018,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2019,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2004,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2005,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2006,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2007,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2008,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2009,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2010,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2011,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2012,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2013,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2014,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2015,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2016,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2017,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2018,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2019,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2004,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2005,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2006,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2007,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2008,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2009,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2010,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2011,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2012,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2013,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2014,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2015,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2016,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2017,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2018,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2019,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2002,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2003,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2004,4
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2005,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2006,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2007,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2008,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2009,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2010,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2011,10
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2012,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2013,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2014,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2015,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2016,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2017,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2018,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2019,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2002,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2003,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2004,4
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2005,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2006,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2007,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2008,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2009,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2010,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2011,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2012,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2013,8
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2014,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2015,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2016,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2017,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2018,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2019,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",1998,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",1999,14
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2000,4
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2001,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2002,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2003,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2004,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2005,16
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2006,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2007,4
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2008,4
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2009,10
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2010,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2011,13
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2012,13
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2013,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2014,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2015,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2016,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2017,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2018,5
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2019,9
