"Forest","District","RAWS_station","day_of_yr","snow_flag","date","prop_inRx","prop_BD","prop_PL","prop_BW"
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","01-Jun","no",2020-06-01,0.705882352941177,0.444444444444444,1,0.235294117647059
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","01-Jun","yes",2020-06-01,0.705882352941177,0.411764705882353,1,0.235294117647059
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","01-Jun","no",2020-06-01,0.684210526315789,0.421052631578947,1,0.368421052631579
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","01-Jun","yes",2020-06-01,0.684210526315789,0.421052631578947,1,0.368421052631579
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","01-Jun","no",2020-06-01,0.846153846153846,0.384615384615385,1,0.307692307692308
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","01-Jun","yes",2020-06-01,0.846153846153846,0.384615384615385,1,0.307692307692308
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","01-Jun","no",2020-06-01,0.444444444444444,0.388888888888889,1,0.166666666666667
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","01-Jun","yes",2020-06-01,0.388888888888889,0.388888888888889,1,0.166666666666667
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","01-Jun","no",2020-06-01,0.705882352941177,0.444444444444444,1,0.235294117647059
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","01-Jun","yes",2020-06-01,0.705882352941177,0.411764705882353,1,0.235294117647059
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","01-Jun","no",2020-06-01,0.473684210526316,0.45,1,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","01-Jun","yes",2020-06-01,0.473684210526316,0.45,1,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","01-Jun","no",2020-06-01,0.846153846153846,0.384615384615385,1,0.307692307692308
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","01-Jun","yes",2020-06-01,0.846153846153846,0.384615384615385,1,0.307692307692308
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","01-Jun","no",2020-06-01,0.6,0.45,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","01-Jun","yes",2020-06-01,0.6,0.45,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","01-Jun","no",2020-06-01,0.368421052631579,0.45,1,0.157894736842105
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","01-Jun","yes",2020-06-01,0.368421052631579,0.45,1,0.157894736842105
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","01-Jun","no",2020-06-01,0.428571428571429,0.571428571428571,1,0.333333333333333
"Klamath National Forest","Goosenest Ranger District","Juanita","02-Jun","no",2020-06-02,0.611111111111111,0.5,1,0.222222222222222
"Klamath National Forest","Goosenest Ranger District","Juanita","02-Jun","yes",2020-06-02,0.611111111111111,0.5,1,0.222222222222222
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","02-Jun","no",2020-06-02,0.7,0.5,1,0.35
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","02-Jun","yes",2020-06-02,0.7,0.5,1,0.35
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","02-Jun","no",2020-06-02,0.6,0.4,1,0.3
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","02-Jun","yes",2020-06-02,0.6,0.4,1,0.3
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","02-Jun","no",2020-06-02,0.5,0.5,1,0.222222222222222
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","02-Jun","yes",2020-06-02,0.5,0.5,1,0.222222222222222
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","02-Jun","no",2020-06-02,0.647058823529412,0.444444444444444,1,0.176470588235294
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","02-Jun","yes",2020-06-02,0.647058823529412,0.411764705882353,1,0.176470588235294
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","02-Jun","no",2020-06-02,0.526315789473684,0.473684210526316,1,0.315789473684211
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","02-Jun","yes",2020-06-02,0.526315789473684,0.473684210526316,1,0.315789473684211
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","02-Jun","no",2020-06-02,0.769230769230769,0.461538461538462,1,0.384615384615385
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","02-Jun","yes",2020-06-02,0.769230769230769,0.461538461538462,1,0.384615384615385
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","02-Jun","no",2020-06-02,0.444444444444444,0.444444444444444,1,0.222222222222222
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","02-Jun","yes",2020-06-02,0.444444444444444,0.444444444444444,1,0.222222222222222
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","02-Jun","no",2020-06-02,0.647058823529412,0.444444444444444,1,0.176470588235294
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","02-Jun","yes",2020-06-02,0.647058823529412,0.411764705882353,1,0.176470588235294
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","02-Jun","no",2020-06-02,0.55,0.5,1,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","02-Jun","yes",2020-06-02,0.55,0.5,1,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","02-Jun","no",2020-06-02,0.769230769230769,0.461538461538462,1,0.384615384615385
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","02-Jun","yes",2020-06-02,0.769230769230769,0.461538461538462,1,0.384615384615385
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","02-Jun","no",2020-06-02,0.631578947368421,0.5,1,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","02-Jun","yes",2020-06-02,0.631578947368421,0.5,1,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","02-Jun","no",2020-06-02,0.578947368421053,0.5,1,0.263157894736842
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","02-Jun","yes",2020-06-02,0.578947368421053,0.5,1,0.263157894736842
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","02-Jun","no",2020-06-02,0.476190476190476,0.714285714285714,1,0.380952380952381
"Klamath National Forest","Goosenest Ranger District","Juanita","03-Jun","no",2020-06-03,0.555555555555556,0.333333333333333,1,0.222222222222222
"Klamath National Forest","Goosenest Ranger District","Juanita","03-Jun","yes",2020-06-03,0.555555555555556,0.333333333333333,1,0.222222222222222
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","03-Jun","no",2020-06-03,0.526315789473684,0.368421052631579,1,0.105263157894737
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","03-Jun","yes",2020-06-03,0.526315789473684,0.368421052631579,1,0.105263157894737
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","03-Jun","no",2020-06-03,0.5,0.3,1,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","03-Jun","yes",2020-06-03,0.5,0.3,1,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","03-Jun","no",2020-06-03,0.5,0.388888888888889,1,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","03-Jun","yes",2020-06-03,0.5,0.388888888888889,1,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","03-Jun","no",2020-06-03,0.588235294117647,0.352941176470588,1,0.235294117647059
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","03-Jun","yes",2020-06-03,0.588235294117647,0.352941176470588,1,0.235294117647059
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","03-Jun","no",2020-06-03,0.578947368421053,0.368421052631579,1,0.263157894736842
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","03-Jun","yes",2020-06-03,0.578947368421053,0.368421052631579,1,0.263157894736842
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","03-Jun","no",2020-06-03,0.615384615384615,0.384615384615385,1,0.230769230769231
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","03-Jun","yes",2020-06-03,0.615384615384615,0.384615384615385,1,0.230769230769231
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","03-Jun","no",2020-06-03,0.5,0.333333333333333,1,0.166666666666667
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","03-Jun","yes",2020-06-03,0.5,0.333333333333333,1,0.166666666666667
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","03-Jun","no",2020-06-03,0.588235294117647,0.352941176470588,1,0.235294117647059
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","03-Jun","yes",2020-06-03,0.588235294117647,0.352941176470588,1,0.235294117647059
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","03-Jun","no",2020-06-03,0.473684210526316,0.35,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","03-Jun","yes",2020-06-03,0.473684210526316,0.35,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","03-Jun","no",2020-06-03,0.615384615384615,0.384615384615385,1,0.230769230769231
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","03-Jun","yes",2020-06-03,0.615384615384615,0.384615384615385,1,0.230769230769231
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","03-Jun","no",2020-06-03,0.5,0.35,1,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","03-Jun","yes",2020-06-03,0.5,0.35,1,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","03-Jun","no",2020-06-03,0.55,0.4,1,0.25
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","03-Jun","yes",2020-06-03,0.55,0.4,1,0.25
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","03-Jun","no",2020-06-03,0.380952380952381,0.666666666666667,1,0.333333333333333
"Klamath National Forest","Goosenest Ranger District","Juanita","04-Jun","no",2020-06-04,0.5,0.277777777777778,1,0.166666666666667
"Klamath National Forest","Goosenest Ranger District","Juanita","04-Jun","yes",2020-06-04,0.5,0.277777777777778,1,0.166666666666667
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","04-Jun","no",2020-06-04,0.263157894736842,0.315789473684211,1,0.105263157894737
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","04-Jun","yes",2020-06-04,0.263157894736842,0.315789473684211,1,0.105263157894737
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","04-Jun","no",2020-06-04,0.5,0.2,1,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","04-Jun","yes",2020-06-04,0.5,0.2,1,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","04-Jun","no",2020-06-04,0.388888888888889,0.388888888888889,1,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","04-Jun","yes",2020-06-04,0.388888888888889,0.388888888888889,1,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","04-Jun","no",2020-06-04,0.647058823529412,0.333333333333333,1,0.222222222222222
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","04-Jun","yes",2020-06-04,0.647058823529412,0.352941176470588,1,0.235294117647059
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","04-Jun","no",2020-06-04,0.263157894736842,0.368421052631579,1,0.105263157894737
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","04-Jun","yes",2020-06-04,0.263157894736842,0.368421052631579,1,0.105263157894737
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","04-Jun","no",2020-06-04,0.615384615384615,0.307692307692308,1,0.153846153846154
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","04-Jun","yes",2020-06-04,0.615384615384615,0.307692307692308,1,0.153846153846154
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","04-Jun","no",2020-06-04,0.277777777777778,0.333333333333333,1,0.0555555555555556
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","04-Jun","yes",2020-06-04,0.277777777777778,0.333333333333333,1,0.0555555555555556
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","04-Jun","no",2020-06-04,0.647058823529412,0.333333333333333,1,0.222222222222222
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","04-Jun","yes",2020-06-04,0.647058823529412,0.352941176470588,1,0.235294117647059
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","04-Jun","no",2020-06-04,0.4,0.35,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","04-Jun","yes",2020-06-04,0.4,0.35,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","04-Jun","no",2020-06-04,0.615384615384615,0.307692307692308,1,0.153846153846154
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","04-Jun","yes",2020-06-04,0.615384615384615,0.307692307692308,1,0.153846153846154
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","04-Jun","no",2020-06-04,0.473684210526316,0.368421052631579,1,0.263157894736842
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","04-Jun","yes",2020-06-04,0.473684210526316,0.368421052631579,1,0.263157894736842
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","04-Jun","no",2020-06-04,0.35,0.4,1,0.15
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","04-Jun","yes",2020-06-04,0.368421052631579,0.4,1,0.157894736842105
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","04-Jun","no",2020-06-04,0.380952380952381,0.666666666666667,1,0.285714285714286
"Klamath National Forest","Goosenest Ranger District","Juanita","05-Jun","no",2020-06-05,0.444444444444444,0.444444444444444,1,0.222222222222222
"Klamath National Forest","Goosenest Ranger District","Juanita","05-Jun","yes",2020-06-05,0.444444444444444,0.444444444444444,1,0.222222222222222
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","05-Jun","no",2020-06-05,0.368421052631579,0.473684210526316,1,0.105263157894737
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","05-Jun","yes",2020-06-05,0.368421052631579,0.473684210526316,1,0.105263157894737
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","05-Jun","no",2020-06-05,0.5,0.3,1,0.2
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","05-Jun","yes",2020-06-05,0.5,0.3,1,0.2
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","05-Jun","no",2020-06-05,0.277777777777778,0.444444444444444,1,0.111111111111111
